ticket_id,booking_id,customer_id,category,severity,workflow,created_ts,resolved_ts,first_response_hours,resolution_hours,csat_score,escalated_flag
TCK114366,CNR6850639,CID9820091,Refund Request,Medium,auto_routing,2024-06-27 21:31:43.096783735,2024-06-28 00:47:29.144958435,0.5004307344370473,3.262791159639107,3,False
TCK114367,CNR2035986,CID9244049,Driver Complaint,Critical,legacy_manual,2024-10-01 12:48:25.841202716,2024-10-02 22:36:50.816786834,7.591717999889136,33.80693766225545,3,False
TCK114368,CNR7525417,CID2536771,Refund Request,Medium,auto_routing,2024-05-08 15:03:00.522379784,2024-05-08 23:40:58.731103342,1.35310126898284,8.632835756543646,4,False
TCK114369,CNR9855640,CID3849050,Booking Issue,Low,auto_routing,2024-07-26 12:54:51.350819062,2024-07-26 22:08:38.564328577,2.1158275844408996,9.22978153042095,5,False
TCK114370,CNR3256380,CID6194255,Refund Request,Medium,legacy_manual,2024-05-07 12:28:20.307625236,2024-05-07 14:50:26.472517676,0.685388781235683,2.3683791367885285,4,False
TCK114371,CNR2981053,CID3137098,Refund Request,Medium,legacy_manual,2024-11-04 20:39:32.013249780,2024-11-05 08:22:29.333921161,2.8919780992710065,11.71592240871656,4,False
TCK114372,CNR4848112,CID8226847,Refund Request,Medium,auto_routing,2024-10-07 19:43:59.450584239,2024-10-08 01:25:06.138406719,1.3250818853741266,5.68519106180049,5,False
TCK114373,CNR7874640,CID3320600,Ride Safety Concern,High,auto_routing,2024-10-06 00:13:21.237751690,2024-10-06 20:16:11.187764605,6.113583017648735,20.047208336920654,3,False
TCK114374,CNR7440122,CID2209815,Ride Safety Concern,High,auto_routing,2024-07-01 20:08:32.346157680,2024-07-02 03:14:11.136891348,1.494846121100833,7.09410853712966,4,False
TCK114375,CNR3047495,CID9962439,General Inquiry,Medium,auto_routing,2024-09-23 21:20:52.973098296,2024-09-24 10:54:19.007033972,2.285940768282289,13.557231648799473,4,False
TCK114376,CNR2174001,CID4023592,Refund Request,High,auto_routing,2024-01-14 21:43:02.063894748,2024-01-16 02:29:35.321236261,4.894028844146716,28.775904817086975,3,False
TCK114377,CNR7113781,CID4483590,Booking Issue,Low,auto_routing,2024-04-25 15:37:06.520420946,2024-04-25 21:48:29.209492347,1.7239506218112286,6.189635853167385,4,False
TCK114378,CNR8068543,CID6433083,Refund Request,Medium,auto_routing,2024-01-01 08:53:41.647812021,2024-01-02 09:08:03.974625261,6.50996766219233,24.239535225900113,4,True
TCK114379,CNR5178309,CID5894730,Refund Request,Medium,legacy_manual,2024-10-10 19:37:26.255805531,2024-10-11 00:53:02.003577974,1.1829247106028087,5.259929936789575,3,False
TCK114380,CNR8429530,CID3807935,Refund Request,Medium,legacy_manual,2024-02-15 14:57:36.696271732,2024-02-16 10:44:44.456522256,6.755214420079892,19.785488958479174,4,False
TCK114381,CNR5761613,CID4324614,Refund Request,Medium,auto_routing,2024-04-16 11:44:53.272238172,2024-04-17 04:45:56.399880596,5.063956126003692,17.01753545622894,3,False
TCK114382,CNR8602061,CID3843849,Booking Issue,Low,auto_routing,2024-02-21 16:04:26.362122923,2024-02-21 18:30:38.223079652,0.7776591024276468,2.436628043535574,5,False
TCK114383,CNR1793416,CID7482817,Refund Request,High,auto_routing,2024-05-06 07:54:23.811524792,2024-05-07 19:16:24.109158674,11.360563426098384,35.36674934274549,3,False
TCK114384,CNR8515330,CID5563948,Refund Request,Medium,legacy_manual,2024-12-23 10:06:16.778617928,2024-12-24 02:25:23.580624713,4.629353316634803,16.318556112996188,4,False
TCK114385,CNR7119037,CID4595184,Driver Complaint,High,auto_routing,2024-02-21 21:57:11.238360241,2024-02-22 10:38:40.497088655,3.6667006974065943,12.691460757892923,4,False
TCK114386,CNR3907754,CID7637732,Driver Complaint,High,legacy_manual,2024-02-28 12:27:09.559675023,2024-03-01 08:37:46.963724401,11.295707863603798,44.17705668038333,3,True
TCK114387,CNR8428789,CID8518752,Ride Safety Concern,High,auto_routing,2024-06-22 18:22:24.778918282,2024-06-23 07:45:15.409495979,2.2961613929329623,13.380730716027115,3,False
TCK114388,CNR4666152,CID3712688,Service Availability Complaint,Low,auto_routing,2024-11-25 03:56:22.829297157,2024-11-25 11:06:21.625983085,1.375254238756663,7.166332412758089,4,False
TCK114389,CNR1287279,CID9387602,General Inquiry,Low,auto_routing,2024-11-29 23:24:22.140232958,2024-11-30 02:36:20.225475372,0.5435897339292372,3.1994681228927524,4,False
TCK114390,CNR7206496,CID5348751,Refund Request,Medium,legacy_manual,2024-03-24 11:11:39.269592254,2024-03-24 20:28:06.146221295,2.7143126364644843,9.274132396956176,5,False
TCK114391,CNR1846985,CID9487852,Refund Request,Medium,auto_routing,2024-02-18 13:33:26.061699408,2024-02-19 16:03:21.911780518,7.662062117600234,26.498847244753016,4,False
TCK114392,CNR3453572,CID7487162,Driver Complaint,High,auto_routing,2024-11-29 21:22:14.981151550,2024-12-01 06:49:56.717245620,7.0768506223832945,33.461593359463826,2,True
TCK114393,CNR4465427,CID2402653,Vehicle Issue,Medium,auto_routing,2024-07-18 07:59:54.636236236,2024-07-18 16:08:17.494745953,2.1775485069796265,8.139682919365837,4,False
TCK114394,CNR3042070,CID7727026,Refund Request,Medium,legacy_manual,2024-07-31 20:45:57.464662901,2024-08-01 11:49:35.002188758,2.3670008152707167,15.060427090515931,3,False
TCK114395,CNR5452603,CID5840928,Refund Request,Medium,auto_routing,2024-04-12 10:37:52.688410376,2024-04-12 17:37:23.157524667,1.6629986763137086,6.991796976192031,4,False
TCK114396,CNR3065064,CID4282451,Booking Issue,Low,auto_routing,2024-05-24 11:21:42.662959311,2024-05-24 14:04:05.806379751,0.7289090647577945,2.7064287279002714,4,False
TCK114397,CNR5663500,CID2234665,Driver Complaint,High,legacy_manual,2024-07-11 06:45:32.105913164,2024-07-12 08:20:15.809855522,8.051316729542012,25.578806650654954,3,True
TCK114398,CNR3316652,CID1160846,Refund Request,High,legacy_manual,2024-11-16 20:04:20.729375722,2024-11-17 08:04:15.668256811,2.7514834696704336,11.99859413363621,2,False
TCK114399,CNR7474508,CID7357850,Refund Request,High,auto_routing,2024-06-01 19:40:06.237721832,2024-06-01 22:58:00.322444234,0.8182314916780031,3.2983568673340624,3,False
TCK114400,CNR1270915,CID1952883,Service Availability Complaint,Medium,auto_routing,2024-10-21 09:34:24.576300995,2024-10-21 15:34:42.462322176,1.9128125682314916,6.004968339217012,4,False
TCK114401,CNR4552195,CID5815093,Refund Request,Medium,legacy_manual,2024-01-18 18:53:47.574296596,2024-01-19 12:08:28.116135802,5.00557592659138,17.244594955334538,4,False
TCK114402,CNR5798863,CID6222375,Service Availability Complaint,Low,legacy_manual,2024-05-05 01:55:36.233566938,2024-05-05 04:05:07.127468612,0.4356872182008141,2.158581639354448,5,False
TCK114403,CNR2028713,CID5486688,Ride Safety Concern,High,legacy_manual,2024-12-23 16:32:56.548632069,2024-12-25 04:43:51.014896945,8.537920283763858,36.18179618468824,3,False
TCK114404,CNR7432421,CID1274730,Vehicle Issue,Medium,legacy_manual,2024-04-20 16:12:48.689713981,2024-04-21 03:08:37.616796770,3.806205527045898,10.930257522997476,3,False
TCK114405,CNR4013292,CID9408907,Driver Complaint,High,legacy_manual,2024-09-18 09:09:00.503722490,2024-09-18 16:02:55.538031684,1.0432889188248142,6.898620641442557,3,False
TCK114406,CNR8279833,CID6390544,Driver Complaint,Critical,auto_routing,2024-05-17 19:23:11.419613313,2024-05-19 16:57:50.465911750,8.373896309513327,45.57751286067699,1,True
TCK114407,CNR3646835,CID9160848,Service Availability Complaint,Low,auto_routing,2024-12-30 12:36:04.314344762,2024-12-30 19:09:01.137398319,1.2773735057660918,6.549117514877398,4,False
TCK114408,CNR3490945,CID6598637,Refund Request,Medium,auto_routing,2024-06-22 05:10:40.709717313,2024-06-22 08:52:55.157031591,0.8527792921977096,3.704013142854763,5,False
TCK114409,CNR3199667,CID7349816,Refund Request,Medium,legacy_manual,2024-05-04 13:59:17.072193523,2024-05-05 07:22:24.997357239,4.305650786539604,17.38553476769861,3,False
TCK114410,CNR1515325,CID6176156,Refund Request,Medium,legacy_manual,2024-11-04 13:09:06.562459524,2024-11-05 07:31:44.538274111,4.730719465606168,18.377215504052007,3,False
TCK114411,CNR4199245,CID8668174,Refund Request,High,legacy_manual,2024-07-27 21:25:49.045156422,2024-07-28 15:29:16.339707414,3.482031509687895,18.057581819719935,3,False
TCK114412,CNR8753943,CID7800459,Refund Request,Medium,legacy_manual,2024-11-26 11:43:10.886237154,2024-11-27 06:12:57.366198038,3.5779946019435975,18.496244433579424,3,False
TCK114413,CNR9288923,CID4977854,Refund Request,Medium,legacy_manual,2024-05-21 21:53:57.683667729,2024-05-22 06:57:58.454618674,1.723729004408835,9.066880819707194,4,False
TCK114414,CNR7663859,CID6350595,Service Availability Complaint,Low,legacy_manual,2024-11-19 22:25:17.057498137,2024-11-19 23:36:08.368889150,0.2668468793885377,1.1809198308371478,4,False
TCK114415,CNR5593697,CID7646322,Refund Request,High,auto_routing,2024-04-07 12:03:04.049348538,2024-04-08 12:51:22.336570963,3.8087568913951517,24.805079784007273,2,False
TCK114416,CNR4002848,CID1404466,Refund Request,Medium,auto_routing,2024-07-14 15:40:52.295878990,2024-07-14 19:44:11.764945829,1.091536139937018,4.055408074122279,4,False
TCK114417,CNR8268337,CID3680803,Refund Request,Medium,legacy_manual,2024-12-10 08:44:58.463707384,2024-12-11 17:07:40.608570382,6.172569380872246,32.378373573055406,4,False
TCK114418,CNR5635808,CID8857193,Booking Issue,Low,legacy_manual,2024-05-02 12:16:21.556035682,2024-05-02 15:56:23.293913712,1.1503333588529858,3.6671494105644786,5,False
TCK114419,CNR3117922,CID1943793,Driver Complaint,Critical,auto_routing,2024-01-26 14:41:18.098206276,2024-01-27 21:44:03.189180092,10.084392875969053,31.045858603838187,2,False
TCK114420,CNR1873655,CID4346837,Refund Request,High,legacy_manual,2024-09-18 13:37:48.709897005,2024-09-18 19:10:14.723347866,0.893489573578027,5.540559291906231,4,True
TCK114421,CNR6207603,CID8282393,Booking Issue,Low,auto_routing,2024-09-23 16:44:24.059488535,2024-09-24 01:17:11.820649445,1.3571850434261097,8.546600322474685,4,False
TCK114422,CNR9464786,CID9373563,Service Availability Complaint,Medium,legacy_manual,2024-08-31 21:32:01.345098826,2024-09-01 03:51:15.778224450,1.7225514901881511,6.320675868228975,4,False
TCK114423,CNR2163126,CID4071278,Refund Request,Medium,legacy_manual,2024-05-05 19:45:03.481003159,2024-05-06 13:22:43.849721168,4.47645040000507,17.627880199446555,4,False
TCK114424,CNR2697615,CID9876636,Refund Request,Medium,legacy_manual,2024-08-23 08:48:24.016873687,2024-08-23 10:55:25.245666796,0.7087724095166464,2.117007998086222,4,False
TCK114425,CNR5303143,CID1401143,Driver Complaint,High,auto_routing,2024-03-29 12:43:57.132360521,2024-03-30 11:39:05.266406388,4.142396898670778,22.918926123851982,3,False
TCK114426,CNR1985097,CID4051242,Refund Request,Medium,auto_routing,2024-08-03 22:00:53.274846191,2024-08-04 05:47:14.766640938,1.3896356484473258,7.772636609652093,4,False
TCK114427,CNR9654684,CID1106354,Ride Safety Concern,High,auto_routing,2024-12-19 12:56:37.380681967,2024-12-19 18:33:32.152357317,1.1926986590753081,5.6152143542635296,4,False
TCK114428,CNR3034650,CID9129651,Booking Issue,Low,auto_routing,2024-03-17 18:00:26.935057983,2024-03-17 22:08:09.936793664,1.2373074811954505,4.128611593245175,5,False
TCK114429,CNR1213558,CID1377656,Vehicle Issue,Medium,auto_routing,2024-07-16 15:44:31.577388885,2024-07-17 06:35:04.221507778,4.14832311548333,14.842401144137366,4,False
TCK114430,CNR6695336,CID3949055,Driver Complaint,High,auto_routing,2024-03-03 20:49:08.548666170,2024-03-05 08:37:32.677193151,12.229934323366251,35.8067023686064,3,False
TCK114431,CNR9805022,CID4887308,General Inquiry,Medium,auto_routing,2024-01-29 09:42:01.021834288,2024-01-29 17:20:47.020863382,2.0409310025745904,7.64611084141536,4,False
TCK114432,CNR6458090,CID9113539,Refund Request,Medium,legacy_manual,2024-12-07 14:02:40.167566786,2024-12-07 17:35:58.573625110,0.817877569696762,3.555112793979054,4,False
TCK114433,CNR7008471,CID4105608,Driver Complaint,High,legacy_manual,2024-08-05 13:59:30.631695660,2024-08-06 04:40:22.409055103,4.285344450173033,14.681049266511772,3,True
TCK114434,CNR3888824,CID6870347,Booking Issue,Low,auto_routing,2024-01-17 01:25:47.380075056,2024-01-17 03:46:04.996626069,0.7853280931613007,2.3382268197257328,4,False
TCK114435,CNR9292481,CID5516147,Vehicle Issue,High,auto_routing,2024-03-14 20:32:57.745016814,2024-03-16 04:37:04.719856345,6.50898339074339,32.068604122092204,2,False
TCK114436,CNR9311485,CID1647831,Refund Request,Medium,legacy_manual,2024-10-05 14:39:44.506016966,2024-10-06 04:39:19.217178084,2.793765043439163,13.992975322532972,3,False
TCK114437,CNR5956878,CID2895029,Refund Request,High,auto_routing,2024-05-05 20:49:42.806403498,2024-05-06 01:22:42.522680650,0.7749288819429355,4.549921188098305,4,False
TCK114438,CNR1618755,CID7689125,Booking Issue,Medium,auto_routing,2024-01-04 15:47:01.247708267,2024-01-05 04:47:53.073555626,3.311503438013896,13.01439606871101,4,False
TCK114439,CNR8212580,CID1213789,Driver Complaint,Critical,auto_routing,2024-10-15 19:02:44.284053598,2024-10-16 10:48:37.737524368,4.428053551441656,15.764848186324853,2,False
TCK114440,CNR2336990,CID1320721,Driver Complaint,High,auto_routing,2024-04-05 22:51:23.451623528,2024-04-06 19:37:37.723234054,6.951855822092752,20.770631002924272,3,False
TCK114441,CNR4844620,CID8032744,Refund Request,High,legacy_manual,2024-04-11 16:12:52.281151956,2024-04-14 01:48:31.980148290,14.119036230593172,57.594360832315076,2,True
TCK114442,CNR5581236,CID2313304,General Inquiry,Low,legacy_manual,2024-08-29 18:36:57.461469488,2024-08-29 21:41:29.524503088,0.5564683850332105,3.075573064888829,4,False
TCK114443,CNR5718453,CID3334381,Driver Complaint,Critical,auto_routing,2024-05-07 23:09:27.852641234,2024-05-10 18:58:15.534304864,21.574102000108336,67.81324490656421,2,True
TCK114444,CNR8168956,CID2805902,Driver Complaint,High,legacy_manual,2024-10-10 20:21:03.621639262,2024-10-11 05:51:23.039906742,1.660015092119684,9.505393963188531,4,False
TCK114445,CNR1604233,CID6453053,Refund Request,Medium,auto_routing,2024-11-18 11:38:50.104143734,2024-11-18 17:14:08.014394555,1.452162608401951,5.588308403005678,4,False
TCK114446,CNR1241302,CID5313698,General Inquiry,Low,legacy_manual,2024-10-05 22:19:35.930977971,2024-10-06 01:24:48.212840555,1.02613383689583,3.0867449618289866,4,False
TCK114447,CNR8866221,CID6836780,Refund Request,High,auto_routing,2024-01-21 21:45:48.372087253,2024-01-22 18:26:04.147320471,3.414514271225799,20.671048675893797,3,False
TCK114448,CNR3532371,CID4642134,Vehicle Issue,Medium,legacy_manual,2024-01-28 11:54:39.180716270,2024-01-28 18:10:27.599590906,2.085070435956796,6.263449687399273,3,False
TCK114449,CNR4039742,CID7932834,Driver Complaint,High,legacy_manual,2024-10-09 01:04:51.482538208,2024-10-10 02:50:19.820596658,7.301311432423913,25.757871682903176,3,True
TCK114450,CNR5880787,CID3927204,Refund Request,Medium,auto_routing,2024-07-26 12:45:09.911831401,2024-07-26 16:43:21.314467291,0.9999613714072806,3.969834065524781,4,False
TCK114451,CNR3350883,CID1815927,Refund Request,Medium,legacy_manual,2024-04-27 19:29:16.817014828,2024-04-28 04:53:46.039407540,2.531814529135105,9.40811733130893,4,False
TCK114452,CNR1701324,CID4862402,Vehicle Issue,High,legacy_manual,2024-06-22 01:56:02.920615334,2024-06-22 16:32:43.285090029,4.4967053515577495,14.611212354082072,3,False
TCK114453,CNR4339873,CID1381328,Driver Complaint,High,auto_routing,2024-01-08 20:08:31.899832364,2024-01-08 22:49:25.364263551,0.4296301907233235,2.6815178975519776,3,False
TCK114454,CNR8514830,CID5319274,Driver Complaint,High,auto_routing,2024-06-21 18:16:23.620228844,2024-06-22 08:00:44.840641062,2.7278831076573056,13.739227892283246,3,True
TCK114455,CNR5844444,CID1811138,Booking Issue,Medium,auto_routing,2024-01-18 23:04:40.233225308,2024-01-19 01:26:31.853223540,0.5815915433931503,2.3643388883983234,4,False
TCK114456,CNR9453655,CID6408638,General Inquiry,Low,legacy_manual,2024-10-05 14:43:58.196101108,2024-10-05 20:55:29.138743210,1.5725516734441045,6.191928511695487,5,False
TCK114457,CNR1727207,CID5232212,Refund Request,Medium,auto_routing,2024-04-21 22:21:07.616860662,2024-04-22 10:31:43.458284914,3.856511235211371,12.176622617847984,4,False
TCK114458,CNR5803832,CID1717254,Refund Request,High,legacy_manual,2024-12-14 13:29:22.840243562,2024-12-15 21:09:31.544396351,6.049469825602231,31.669084486885566,3,False
TCK114459,CNR4816905,CID7336387,Ride Safety Concern,High,auto_routing,2024-07-18 21:18:22.561272963,2024-07-19 10:15:10.833731530,3.115937003302498,12.946742349601598,3,False
TCK114460,CNR3880765,CID5615158,Driver Complaint,High,legacy_manual,2024-12-04 16:00:11.947252336,2024-12-06 22:57:44.824494022,13.546825602785972,54.95913256713541,2,False
TCK114461,CNR4913603,CID1868964,Refund Request,Medium,auto_routing,2024-04-10 23:07:48.506822028,2024-04-11 00:35:27.252172808,0.22343405684472376,1.4607625974386622,5,False
TCK114462,CNR3196600,CID5143520,Refund Request,Medium,auto_routing,2024-06-04 00:17:31.605697956,2024-06-04 05:22:41.223145503,1.4320549052696,5.086004846540822,3,False
TCK114463,CNR6473687,CID4474486,Refund Request,Medium,legacy_manual,2024-07-27 17:57:53.420657999,2024-07-28 16:42:19.075507457,6.848024234693326,22.740459680404555,4,True
TCK114464,CNR2749965,CID2469566,Booking Issue,Low,auto_routing,2024-05-13 22:48:43.694471248,2024-05-13 23:09:56.441708476,0.11410037329541374,0.35354089922966214,5,False
TCK114465,CNR5003249,CID7815918,Booking Issue,Low,auto_routing,2024-02-28 15:04:50.939006590,2024-02-28 23:59:26.523285682,2.7021706783160333,8.909884521969866,4,False
TCK114466,CNR2006011,CID4161287,Driver Complaint,High,auto_routing,2024-03-23 21:04:23.484484793,2024-03-24 05:47:39.319186364,1.8454699140743798,8.721065194881266,3,True
TCK114467,CNR5739554,CID3030914,Refund Request,High,auto_routing,2024-07-31 17:56:41.463383970,2024-08-01 21:10:06.224258588,8.628105235893836,27.223544687394345,2,False
TCK114468,CNR6422501,CID5759729,Service Availability Complaint,Low,legacy_manual,2024-02-14 02:33:37.092577826,2024-02-14 03:15:07.290385526,0.10427019481294166,0.6917216132504265,4,False
TCK114469,CNR7230670,CID8418724,Service Availability Complaint,Low,auto_routing,2024-08-17 12:32:37.878281652,2024-08-17 17:35:38.916643450,1.6617312451848791,5.050288433832978,4,False
TCK114470,CNR2708448,CID3566046,General Inquiry,Low,legacy_manual,2024-03-05 14:59:29.015765107,2024-03-05 20:24:42.572321029,1.8894116448083849,5.420432376645402,4,False
TCK114471,CNR5171267,CID7676862,Service Availability Complaint,Low,auto_routing,2024-05-21 11:26:50.176186496,2024-05-21 12:33:53.793769883,0.20698300313987553,1.1176715509411932,4,False
TCK114472,CNR5909091,CID2781266,Refund Request,High,auto_routing,2024-01-21 07:25:18.300340304,2024-01-21 23:44:46.775391968,4.808621962193153,16.32457640324026,3,True
TCK114473,CNR5586743,CID4555307,Refund Request,High,legacy_manual,2024-12-02 18:12:13.811376237,2024-12-03 15:10:06.797447033,5.966391073636553,20.96471835299938,2,False
TCK114474,CNR9744544,CID4328940,Driver Complaint,High,auto_routing,2024-11-30 03:20:33.505149317,2024-11-30 17:55:30.288112722,3.304185143822961,14.582439712057027,3,False
TCK114475,CNR6083551,CID3376803,Ride Safety Concern,High,legacy_manual,2024-12-19 07:11:43.047468135,2024-12-20 03:07:59.347984839,6.028878722598579,19.9378612546395,3,False
TCK114476,CNR5735397,CID1393346,Refund Request,Medium,auto_routing,2024-04-17 16:31:20.009462121,2024-04-18 14:09:17.540132926,6.56988908203372,21.632647408556643,3,True
TCK114477,CNR3426182,CID5872878,General Inquiry,Low,legacy_manual,2024-10-26 19:25:27.637967316,2024-10-27 00:26:07.803437204,1.2155036819444467,5.011157074968885,4,False
TCK114478,CNR5992750,CID1859897,Refund Request,High,auto_routing,2024-11-18 21:21:31.806769448,2024-11-19 08:58:42.834527254,3.271100731749434,11.619729932723843,4,False
TCK114479,CNR9843868,CID9532689,Refund Request,Medium,auto_routing,2024-12-19 13:18:57.552623981,2024-12-19 17:40:57.931518132,1.2991325953894026,4.366771915042101,4,False
TCK114480,CNR2047445,CID9001153,Driver Complaint,High,legacy_manual,2024-11-30 05:31:04.530528141,2024-11-30 10:51:17.613179949,1.5119042046172886,5.336967403279743,4,False
TCK114481,CNR3437981,CID7532756,Refund Request,Medium,legacy_manual,2024-01-06 01:21:25.236699252,2024-01-06 05:13:33.918485580,1.0269566169980318,3.8690782739804144,4,False
TCK114482,CNR7480228,CID2315770,Service Availability Complaint,Medium,legacy_manual,2024-03-14 11:51:23.637623576,2024-03-16 05:45:47.963282799,12.687239418072744,41.906757127561534,3,True
TCK114483,CNR8996380,CID7812474,Driver Complaint,Critical,auto_routing,2024-05-27 21:09:41.334363514,2024-05-29 15:00:02.301788922,11.023769085313948,41.83915761816869,1,False
TCK114484,CNR6838811,CID4868999,Driver Complaint,High,auto_routing,2024-03-22 11:11:53.230844366,2024-03-23 14:12:14.297518791,5.345980488443147,27.005851854006938,3,False
TCK114485,CNR7643468,CID7035117,Refund Request,Medium,legacy_manual,2024-11-27 13:59:51.241335412,2024-11-28 01:54:34.661219578,4.023882635842297,11.912061078934872,4,False
TCK114486,CNR6637763,CID8526830,Refund Request,Medium,auto_routing,2024-10-16 16:02:32.001187020,2024-10-17 21:19:24.620265112,6.559946965348748,29.28128307724846,3,False
TCK114487,CNR5730303,CID6751104,Driver Complaint,High,legacy_manual,2024-03-24 22:59:09.362597106,2024-03-25 11:12:37.012902262,3.1777626266825454,12.224347306988216,3,False
TCK114488,CNR7484439,CID1942216,Refund Request,Medium,auto_routing,2024-07-24 21:26:05.615997175,2024-07-25 03:56:21.363116451,2.0350772774747967,6.504374199799181,5,False
TCK114489,CNR8981521,CID5741788,Refund Request,Medium,legacy_manual,2024-06-21 15:52:23.576145761,2024-06-22 10:39:06.093779226,2.940410561131692,18.778477120406667,3,False
TCK114490,CNR4813962,CID5524445,Refund Request,Medium,auto_routing,2024-12-18 13:47:21.331809821,2024-12-18 16:41:25.830370854,0.7464266237382191,2.901249600286933,4,False
TCK114491,CNR1029704,CID7146710,Driver Complaint,Critical,auto_routing,2024-05-31 20:59:10.720453454,2024-06-03 11:37:55.880073136,9.457656364231037,62.64587767213355,3,False
TCK114492,CNR2747344,CID1273422,Driver Complaint,High,legacy_manual,2024-01-25 11:49:42.638264847,2024-01-26 01:11:28.159825855,4.035442748905726,13.362644878057624,2,False
TCK114493,CNR1588984,CID3519945,Refund Request,Medium,auto_routing,2024-05-23 01:28:46.964091669,2024-05-23 06:25:37.372450864,1.2520702742061485,4.947335655331885,4,False
TCK114494,CNR3164341,CID6091092,Driver Complaint,High,legacy_manual,2024-05-23 20:49:02.061786274,2024-05-24 20:08:53.617370881,4.408665114357004,23.330987662390896,3,False
TCK114495,CNR6935433,CID7721228,Refund Request,High,legacy_manual,2024-07-23 20:43:10.702763547,2024-07-24 14:25:12.713609322,3.2921874863294063,17.700558568270544,2,True
TCK114496,CNR4101102,CID3017576,Refund Request,Medium,legacy_manual,2024-01-14 16:27:34.663456376,2024-01-14 22:27:46.578095680,1.608924232062498,6.003309622029188,4,False
TCK114497,CNR1974828,CID8419737,Driver Complaint,High,auto_routing,2024-12-15 10:12:50.470291734,2024-12-15 16:22:55.008569494,1.159777129591364,6.167927299377756,3,False
TCK114498,CNR5400725,CID2556514,Driver Complaint,High,auto_routing,2024-11-09 12:09:26.214642360,2024-11-10 08:29:26.137970959,4.6253943040617,20.333312035721548,3,True
TCK114499,CNR4922752,CID8328632,Driver Complaint,Critical,auto_routing,2024-10-17 12:06:06.273059988,2024-10-18 21:12:06.532241844,6.195536708507875,33.100071994960246,2,False
TCK114500,CNR2179202,CID9973822,Refund Request,Medium,legacy_manual,2024-08-13 21:53:00.758628059,2024-08-15 14:13:08.579557677,6.364359791271195,40.33550581378254,3,True
TCK114501,CNR1552259,CID8619185,Refund Request,Medium,legacy_manual,2024-03-01 11:23:38.473959986,2024-03-02 11:11:27.972336107,6.698985105785734,23.79708288225562,3,False
TCK114502,CNR7697567,CID4400454,Refund Request,High,legacy_manual,2024-04-25 21:59:35.660641255,2024-04-26 03:37:09.901100968,1.9550714818168535,5.62617790547634,3,False
TCK114503,CNR8705123,CID6532819,Refund Request,High,auto_routing,2024-06-05 22:24:06.384986798,2024-06-06 15:16:03.037362675,4.912176000362138,16.86573677107667,4,False
TCK114504,CNR6540144,CID6678194,Service Availability Complaint,Low,auto_routing,2024-10-06 17:50:09.483958076,2024-10-07 03:43:38.238414640,2.066232496092747,9.891320682379485,4,False
TCK114505,CNR4082242,CID5521704,Refund Request,Medium,legacy_manual,2024-05-11 19:08:31.853922690,2024-05-12 02:28:52.040039252,2.34319382624844,7.33894058793404,4,False
TCK114506,CNR9415053,CID6564375,Ride Safety Concern,High,legacy_manual,2024-02-01 18:05:06.654121777,2024-02-03 16:52:56.492281303,11.40037368469128,46.79717726653516,2,True
TCK114507,CNR7827146,CID8759203,Service Availability Complaint,Low,auto_routing,2024-08-15 20:41:27.716099650,2024-08-15 21:06:09.964946328,0.1368220059863027,0.41173579074389655,4,False
TCK114508,CNR3662410,CID6502097,Booking Issue,Low,legacy_manual,2024-01-26 11:45:52.026549124,2024-01-26 15:44:08.364599621,1.2891459149292221,3.9712050140274755,4,False
TCK114509,CNR2866746,CID3637145,Booking Issue,Medium,auto_routing,2024-12-05 19:51:13.987456655,2024-12-06 14:10:06.255533259,5.848491051416029,18.31451891016815,3,False
TCK114510,CNR3109658,CID5621999,Driver Complaint,High,auto_routing,2024-02-17 01:00:35.523875403,2024-02-17 05:37:09.391576315,1.062619378390048,4.609407694698138,3,False
TCK114511,CNR3565136,CID5257869,Refund Request,Medium,auto_routing,2024-06-05 01:14:34.920979009,2024-06-05 06:38:36.639029116,1.1793167365307062,5.4004772361412,3,False
TCK114512,CNR9663792,CID1936466,Driver Complaint,High,auto_routing,2024-04-15 19:37:30.827549938,2024-04-16 07:38:36.020517496,4.048962248254994,12.018109157655088,3,True
TCK114513,CNR5766014,CID6585571,Refund Request,Medium,auto_routing,2024-05-03 07:40:23.816129885,2024-05-04 00:45:06.285544421,4.058817183851589,17.07846372625982,3,False
TCK114514,CNR8967293,CID4913491,General Inquiry,Low,legacy_manual,2024-08-17 19:00:32.581488053,2024-08-17 22:22:08.313008581,0.969815428887489,3.3599254223692827,4,False
TCK114515,CNR1377645,CID2289729,Driver Complaint,High,legacy_manual,2024-11-13 11:46:06.344663212,2024-11-14 02:57:36.605037659,5.288031478291806,15.19173899290184,3,False
TCK114516,CNR6177842,CID6181681,Service Availability Complaint,Low,legacy_manual,2024-03-18 09:46:10.615577525,2024-03-18 14:08:07.232790128,1.135817166460516,4.365727003500609,5,False
TCK114517,CNR8990709,CID3276408,Refund Request,High,auto_routing,2024-09-30 17:07:18.955396048,2024-10-01 11:32:16.244646182,2.912703441397866,18.415913680592517,3,True
TCK114518,CNR5292704,CID9276765,Booking Issue,Low,auto_routing,2024-11-29 15:33:58.598157992,2024-11-30 00:50:34.900083160,2.7678151813494303,9.276750534768615,4,False
TCK114519,CNR6290402,CID2598392,Driver Complaint,Critical,auto_routing,2024-01-05 00:29:06.678740831,2024-01-05 13:50:39.428006664,4.328472264099974,13.35909701828693,3,True
